"CNES","VINC_SUS","TPGESTAO","QTLEITP1","QTLEITP2","CODUFMUN","DT_ATUAL","COMPETEN","CNES_integer","FANTASIA","munResStatus","munResTipo","munResNome","munResUf","munResLat","munResLon","munResAlt","munResArea","CODESTAB","ano","mes","mes.nasc","Ano.nasc","dia","datacompleta"
"7349165","Não","Municipal",15,0,"431490","201906","201907","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2019","07","07","2019","31",2019-07-31
"7513151","Sim","Municipal",4,85,"431490","201906","201907","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2019","07","07","2019","31",2019-07-31
"9570047","Não","Municipal",5,0,"431490","201811","201907","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2019","07","07","2019","31",2019-07-31
"2237156","Não","Municipal",54,28,"431490","201812","201908","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2019","08","08","2019","31",2019-08-31
"2237253","Sim","Municipal",355,294,"431490","201908","201908","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2019","08","08","2019","31",2019-08-31
"2237261","Sim","Municipal",51,68,"431490","201907","201908","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2019","08","08","2019","31",2019-08-31
"2237571","Sim","Municipal",207,357,"431490","201907","201908","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2019","08","08","2019","31",2019-08-31
"2237598","Sim","Municipal",67,35,"431490","201908","201908","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2019","08","08","2019","31",2019-08-31
"2237601","Sim","Municipal",182,332,"431490","201908","201908","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2019","08","08","2019","31",2019-08-31
"2237822","Sim","Municipal",8,1,"431490","201907","201908","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2019","08","08","2019","31",2019-08-31
"2237849","Sim","Municipal",159,105,"431490","201908","201908","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2019","08","08","2019","31",2019-08-31
"2237881","Sim","Municipal",16,4,"431490","201908","201908","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2019","08","08","2019","31",2019-08-31
"2262568","Sim","Municipal",176,208,"431490","201908","201908","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2019","08","08","2019","31",2019-08-31
"2265052","Sim","Municipal",37,27,"431490","201908","201908","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2019","08","08","2019","31",2019-08-31
"2265060","Sim","Municipal",188,9,"431490","201908","201908","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2019","08","08","2019","31",2019-08-31
"2693801","Sim","Municipal",29,328,"431490","201906","201908","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2019","08","08","2019","31",2019-08-31
"2778718","Sim","Municipal",74,5,"431490","201908","201908","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2019","08","08","2019","31",2019-08-31
"3006522","Sim","Municipal",151,165,"431490","201907","201908","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2019","08","08","2019","31",2019-08-31
"3007847","Sim","Municipal",162,58,"431490","201908","201908","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2019","08","08","2019","31",2019-08-31
"3567664","Não","Municipal",100,149,"431490","201906","201908","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2019","08","08","2019","31",2019-08-31
"5026253","Não","Municipal",36,110,"431490","201906","201908","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2019","08","08","2019","31",2019-08-31
"5029880","Não","Municipal",2,0,"431490","201904","201908","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2019","08","08","2019","31",2019-08-31
"6295320","Sim","Municipal",1,209,"431490","201908","201908","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2019","08","08","2019","31",2019-08-31
"7092571","Sim","Municipal",85,5,"431490","201908","201908","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2019","08","08","2019","31",2019-08-31
"7349165","Não","Municipal",15,0,"431490","201906","201908","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2019","08","08","2019","31",2019-08-31
"7513151","Sim","Municipal",4,85,"431490","201908","201908","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2019","08","08","2019","31",2019-08-31
"9570047","Não","Municipal",5,0,"431490","201811","201908","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2019","08","08","2019","31",2019-08-31
"2237156","Não","Municipal",54,28,"431490","201812","201909","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2019","09","09","2019","31",
"2237253","Sim","Municipal",355,294,"431490","201909","201909","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2019","09","09","2019","31",
"2237261","Sim","Municipal",51,68,"431490","201907","201909","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2019","09","09","2019","31",
"2237571","Sim","Municipal",207,357,"431490","201907","201909","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2019","09","09","2019","31",
"2237598","Sim","Municipal",67,35,"431490","201907","201909","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2019","09","09","2019","31",
"2237601","Sim","Municipal",182,330,"431490","201909","201909","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2019","09","09","2019","31",
"2237822","Sim","Municipal",8,1,"431490","201910","201909","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2019","09","09","2019","31",
"2237849","Sim","Municipal",159,105,"431490","201908","201909","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2019","09","09","2019","31",
"2237881","Sim","Municipal",16,4,"431490","201909","201909","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2019","09","09","2019","31",
"2262568","Sim","Municipal",176,208,"431490","201909","201909","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2019","09","09","2019","31",
"2265052","Sim","Municipal",37,27,"431490","201908","201909","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2019","09","09","2019","31",
"2265060","Sim","Municipal",188,9,"431490","201908","201909","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2019","09","09","2019","31",
"2693801","Sim","Municipal",29,328,"431490","201910","201909","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2019","09","09","2019","31",
"2778718","Sim","Municipal",74,5,"431490","201908","201909","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2019","09","09","2019","31",
"3006522","Sim","Municipal",151,165,"431490","201907","201909","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2019","09","09","2019","31",
"3007847","Sim","Municipal",162,58,"431490","201909","201909","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2019","09","09","2019","31",
"3567664","Não","Municipal",100,149,"431490","201906","201909","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2019","09","09","2019","31",
"5026253","Não","Municipal",36,110,"431490","201906","201909","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2019","09","09","2019","31",
"5029880","Não","Municipal",2,0,"431490","201909","201909","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2019","09","09","2019","31",
"6295320","Sim","Municipal",1,209,"431490","201909","201909","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2019","09","09","2019","31",
"7092571","Sim","Municipal",85,5,"431490","201909","201909","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2019","09","09","2019","31",
"7349165","Não","Municipal",15,0,"431490","201906","201909","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2019","09","09","2019","31",
"7513151","Sim","Municipal",4,85,"431490","201909","201909","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2019","09","09","2019","31",
"9570047","Não","Municipal",5,0,"431490","201811","201909","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2019","09","09","2019","31",
"2237156","Não","Municipal",54,28,"431490","201812","201910","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2019","10","10","2019","31",2019-10-31
"2237253","Sim","Municipal",355,264,"431490","201910","201910","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2019","10","10","2019","31",2019-10-31
"2237261","Sim","Municipal",51,68,"431490","201910","201910","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2019","10","10","2019","31",2019-10-31
"2237571","Sim","Municipal",207,357,"431490","201907","201910","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2019","10","10","2019","31",2019-10-31
"2237598","Sim","Municipal",67,35,"431490","201909","201910","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2019","10","10","2019","31",2019-10-31
"2237601","Sim","Municipal",182,330,"431490","201909","201910","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2019","10","10","2019","31",2019-10-31
"2237822","Sim","Municipal",8,1,"431490","201910","201910","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2019","10","10","2019","31",2019-10-31
"2237849","Sim","Municipal",159,105,"431490","201910","201910","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2019","10","10","2019","31",2019-10-31
"2237881","Sim","Municipal",16,4,"431490","201910","201910","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2019","10","10","2019","31",2019-10-31
"2262568","Sim","Municipal",176,208,"431490","201909","201910","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2019","10","10","2019","31",2019-10-31
"2265052","Sim","Municipal",37,27,"431490","201908","201910","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2019","10","10","2019","31",2019-10-31
"2265060","Sim","Municipal",188,9,"431490","201908","201910","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2019","10","10","2019","31",2019-10-31
"2693801","Sim","Municipal",29,343,"431490","201911","201910","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2019","10","10","2019","31",2019-10-31
"2778718","Sim","Municipal",74,5,"431490","201910","201910","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2019","10","10","2019","31",2019-10-31
"3006522","Sim","Municipal",151,165,"431490","201907","201910","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2019","10","10","2019","31",2019-10-31
"3007847","Sim","Municipal",162,58,"431490","201911","201910","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2019","10","10","2019","31",2019-10-31
"3567664","Não","Municipal",100,149,"431490","201906","201910","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2019","10","10","2019","31",2019-10-31
"5026253","Não","Municipal",36,110,"431490","201906","201910","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2019","10","10","2019","31",2019-10-31
"5029880","Não","Municipal",2,0,"431490","201909","201910","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2019","10","10","2019","31",2019-10-31
"6295320","Sim","Municipal",1,209,"431490","201911","201910","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2019","10","10","2019","31",2019-10-31
"7092571","Sim","Municipal",85,5,"431490","201910","201910","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2019","10","10","2019","31",2019-10-31
"7349165","Não","Municipal",15,0,"431490","201906","201910","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2019","10","10","2019","31",2019-10-31
"7513151","Sim","Municipal",4,85,"431490","201910","201910","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2019","10","10","2019","31",2019-10-31
"9570047","Não","Municipal",5,0,"431490","201811","201910","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2019","10","10","2019","31",2019-10-31
"2237156","Não","Municipal",54,28,"431490","201812","201911","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2019","11","11","2019","31",
"2237253","Sim","Municipal",355,288,"431490","201911","201911","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2019","11","11","2019","31",
"2237261","Sim","Municipal",51,68,"431490","201912","201911","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2019","11","11","2019","31",
"2237571","Sim","Municipal",207,357,"431490","201907","201911","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2019","11","11","2019","31",
"2237598","Sim","Municipal",67,35,"431490","201909","201911","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2019","11","11","2019","31",
"2237601","Sim","Municipal",182,330,"431490","201911","201911","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2019","11","11","2019","31",
"2237822","Sim","Municipal",8,1,"431490","201911","201911","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2019","11","11","2019","31",
"2237849","Sim","Municipal",159,105,"431490","201908","201911","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2019","11","11","2019","31",
"2237881","Sim","Municipal",16,4,"431490","201910","201911","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2019","11","11","2019","31",
"2262568","Sim","Municipal",176,208,"431490","201909","201911","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2019","11","11","2019","31",
"2265052","Sim","Municipal",37,27,"431490","201910","201911","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2019","11","11","2019","31",
"2265060","Sim","Municipal",188,9,"431490","201908","201911","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2019","11","11","2019","31",
"2693801","Sim","Municipal",29,343,"431490","201910","201911","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2019","11","11","2019","31",
"2778718","Sim","Municipal",74,5,"431490","201911","201911","2778718","HPS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2778718","2019","11","11","2019","31",
"3006522","Sim","Municipal",151,165,"431490","201911","201911","3006522","HOSPITAL MOINHOS DE VENTO","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3006522","2019","11","11","2019","31",
"3007847","Sim","Municipal",162,58,"431490","201911","201911","3007847","HOSPITAL MAE DE DEUS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3007847","2019","11","11","2019","31",
"3567664","Não","Municipal",100,149,"431490","201906","201911","3567664","HOSPITAL ERNESTO DORNELLES","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"3567664","2019","11","11","2019","31",
"5026253","Não","Municipal",36,110,"431490","201906","201911","5026253","HOSPITAL PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5026253","2019","11","11","2019","31",
"5029880","Não","Municipal",2,0,"431490","201909","201911","5029880","DIAGLASER","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"5029880","2019","11","11","2019","31",
"6295320","Sim","Municipal",1,209,"431490","201912","201911","6295320","AESC HOSPITAL SANTA ANA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"6295320","2019","11","11","2019","31",
"7092571","Sim","Municipal",85,5,"431490","201910","201911","7092571","HOSPITAL INDEPENDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7092571","2019","11","11","2019","31",
"7349165","Não","Municipal",15,0,"431490","201906","201911","7349165","CENTRO DE OLHOS HOSPITAL DIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7349165","2019","11","11","2019","31",
"7513151","Sim","Municipal",4,95,"431490","201911","201911","7513151","HOSPITAL RESTINGA E EXTREMO SUL","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"7513151","2019","11","11","2019","31",
"9570047","Não","Municipal",5,0,"431490","201811","201911","9570047","HOSPITAL BDW","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"9570047","2019","11","11","2019","31",
"2237156","Não","Municipal",54,28,"431490","201812","201912","2237156","HBMPA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237156","2019","12","12","2019","31",2019-12-31
"2237253","Sim","Municipal",355,287,"431490","202001","201912","2237253","IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237253","2019","12","12","2019","31",2019-12-31
"2237261","Sim","Municipal",51,68,"431490","201912","201912","2237261","HOSPITAL BENEFICENCIA PORTUGUESA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237261","2019","12","12","2019","31",2019-12-31
"2237571","Sim","Municipal",207,357,"431490","201907","201912","2237571","HOSPITAL NOSSA SENHORA DA CONCEICAO SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237571","2019","12","12","2019","31",2019-12-31
"2237598","Sim","Municipal",67,35,"431490","201909","201912","2237598","HOSPITAL DIVINA PROVIDENCIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237598","2019","12","12","2019","31",2019-12-31
"2237601","Sim","Municipal",182,330,"431490","202001","201912","2237601","HOSPITAL DE CLINICAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237601","2019","12","12","2019","31",2019-12-31
"2237822","Sim","Municipal",8,1,"431490","202001","201912","2237822","HOSPITAL MATERNO INFANTIL PRESIDENTE VARGAS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237822","2019","12","12","2019","31",2019-12-31
"2237849","Sim","Municipal",159,105,"431490","201912","201912","2237849","INSTITUTO DE CARDIOLOGIA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237849","2019","12","12","2019","31",2019-12-31
"2237881","Sim","Municipal",16,4,"431490","201910","201912","2237881","HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2237881","2019","12","12","2019","31",2019-12-31
"2262568","Sim","Municipal",176,208,"431490","201909","201912","2262568","HOSPITAL SAO LUCAS DA PUCRS","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2262568","2019","12","12","2019","31",2019-12-31
"2265052","Sim","Municipal",37,27,"431490","201910","201912","2265052","HOSPITAL FEMINA SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265052","2019","12","12","2019","31",2019-12-31
"2265060","Sim","Municipal",188,9,"431490","201908","201912","2265060","HOSPITAL CRISTO REDENTOR SA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2265060","2019","12","12","2019","31",2019-12-31
"2693801","Sim","Municipal",29,343,"431490","201910","201912","2693801","ASSOCIACAO HOSPITALAR VILA NOVA","ATIVO","MUNIC","Porto Alegre","Rio Grande do Sul","-30.03004","-51.22866","42",496.682,"2693801","2019","12","12","2019","31",2019-12-31
